id,treatment,genotype,sex,day,session,rot_latency,pre_post
107,eda,sca,f,1,2,180.7,post
107,eda,sca,f,1,3,180.1,post
107,eda,sca,f,1,4,159.8,post
107,eda,sca,f,2,1,130.1,post
107,eda,sca,f,2,2,143.2,post
107,eda,sca,f,2,3,159.1,post
107,eda,sca,f,2,4,142.5,post
107,eda,sca,f,3,1,91.2,post
107,eda,sca,f,3,2,126.2,post
107,eda,sca,f,3,3,31.5,post
107,eda,sca,f,3,4,98.8,post
109,eda,wt,f,1,1,108.2,post
109,eda,wt,f,1,2,133.1,post
109,eda,wt,f,1,3,131.1,post
109,eda,wt,f,1,4,115.4,post
109,eda,wt,f,2,1,138,post
109,eda,wt,f,2,2,147.8,post
109,eda,wt,f,2,3,158.9,post
109,eda,wt,f,2,4,148.1,post
109,eda,wt,f,3,1,143.8,post
109,eda,wt,f,3,2,181.9,post
109,eda,wt,f,3,3,152.4,post
109,eda,wt,f,3,4,125.9,post
110,ctrl,sca,f,1,1,57,post
110,ctrl,sca,f,1,2,47.6,post
110,ctrl,sca,f,1,3,38.5,post
110,ctrl,sca,f,1,4,56.3,post
110,ctrl,sca,f,2,1,97.1,post
110,ctrl,sca,f,2,2,94.3,post
110,ctrl,sca,f,2,3,75.3,post
110,ctrl,sca,f,2,4,153.3,post
110,ctrl,sca,f,3,1,61.5,post
110,ctrl,sca,f,3,2,98.9,post
110,ctrl,sca,f,3,3,152.9,post
110,ctrl,sca,f,3,4,129.1,post
111,ctrl,wt,f,1,1,147,post
111,ctrl,wt,f,1,2,163.2,post
111,ctrl,wt,f,1,3,164.1,post
111,ctrl,wt,f,1,4,235.1,post
111,ctrl,wt,f,2,1,155.9,post
111,ctrl,wt,f,2,2,228.9,post
111,ctrl,wt,f,2,3,203.5,post
111,ctrl,wt,f,2,4,242,post
111,ctrl,wt,f,3,1,178.1,post
111,ctrl,wt,f,3,2,192.6,post
111,ctrl,wt,f,3,3,193.5,post
111,ctrl,wt,f,3,4,191.3,post
114,eda,wt,m,1,1,101.6,post
114,eda,wt,m,1,2,139.5,post
114,eda,wt,m,1,3,97.5,post
114,eda,wt,m,1,4,123,post
114,eda,wt,m,2,1,144.5,post
114,eda,wt,m,2,2,117,post
114,eda,wt,m,2,3,143.9,post
114,eda,wt,m,2,4,136.7,post
114,eda,wt,m,3,1,196.3,post
114,eda,wt,m,3,2,184.2,post
114,eda,wt,m,3,3,156.5,post
114,eda,wt,m,3,4,154.2,post
115,eda,sca,m,1,1,112.4,post
115,eda,sca,m,1,2,116.3,post
115,eda,sca,m,1,3,98.4,post
115,eda,sca,m,1,4,87.7,post
115,eda,sca,m,2,1,122.8,post
115,eda,sca,m,2,2,132,post
115,eda,sca,m,2,3,151.4,post
115,eda,sca,m,2,4,128.4,post
115,eda,sca,m,3,1,87.3,post
115,eda,sca,m,3,2,141.6,post
115,eda,sca,m,3,3,131.9,post
115,eda,sca,m,3,4,122.5,post
119,eda,sca,m,1,1,51.4,post
119,eda,sca,m,1,2,47.7,post
119,eda,sca,m,1,3,33.4,post
119,eda,sca,m,1,4,51.3,post
119,eda,sca,m,2,1,30.6,post
119,eda,sca,m,2,2,16.1,post
119,eda,sca,m,2,3,31.2,post
119,eda,sca,m,2,4,59.5,post
119,eda,sca,m,3,1,111.3,post
119,eda,sca,m,3,2,106.3,post
119,eda,sca,m,3,3,75,post
119,eda,sca,m,3,4,78.9,post
123,ctrl,sca,f,1,1,115.3,post
123,ctrl,sca,f,1,2,118.8,post
123,ctrl,sca,f,1,3,150,post
123,ctrl,sca,f,1,4,150.5,post
123,ctrl,sca,f,2,1,208.7,post
123,ctrl,sca,f,2,2,209.1,post
123,ctrl,sca,f,2,3,184.7,post
123,ctrl,sca,f,2,4,170,post
123,ctrl,sca,f,3,1,80.1,post
123,ctrl,sca,f,3,2,92.2,post
123,ctrl,sca,f,3,3,91.9,post
123,ctrl,sca,f,3,4,69.3,post
124,eda,wt,f,1,1,140.7,post
124,eda,wt,f,1,2,165.2,post
124,eda,wt,f,1,3,167.1,post
124,eda,wt,f,1,4,155.9,post
124,eda,wt,f,2,1,72.3,post
124,eda,wt,f,2,2,121.2,post
124,eda,wt,f,2,3,145.3,post
124,eda,wt,f,2,4,180.3,post
124,eda,wt,f,3,1,65.4,post
124,eda,wt,f,3,2,179.1,post
124,eda,wt,f,3,3,86.9,post
124,eda,wt,f,3,4,116,post
132,ctrl,wt,f,1,1,153,post
132,ctrl,wt,f,1,2,190.5,post
132,ctrl,wt,f,1,3,119.4,post
132,ctrl,wt,f,1,4,68.7,post
132,ctrl,wt,f,2,1,143.4,post
132,ctrl,wt,f,2,2,110.9,post
132,ctrl,wt,f,2,3,199.7,post
132,ctrl,wt,f,2,4,186.5,post
132,ctrl,wt,f,3,1,130.3,post
132,ctrl,wt,f,3,2,112.5,post
132,ctrl,wt,f,3,3,101.4,post
132,ctrl,wt,f,3,4,194.9,post
133,eda,wt,f,1,1,215.7,post
133,eda,wt,f,1,2,253.8,post
133,eda,wt,f,1,3,232.5,post
133,eda,wt,f,1,4,200.4,post
133,eda,wt,f,2,1,213.8,post
133,eda,wt,f,2,2,222.7,post
133,eda,wt,f,2,3,232.2,post
133,eda,wt,f,2,4,210.6,post
133,eda,wt,f,3,1,241.9,post
133,eda,wt,f,3,2,253.3,post
133,eda,wt,f,3,3,281.6,post
133,eda,wt,f,3,4,241.9,post
134,ctrl,wt,f,1,1,122.3,post
134,ctrl,wt,f,1,2,154.5,post
134,ctrl,wt,f,1,3,189.4,post
134,ctrl,wt,f,1,4,175.1,post
134,ctrl,wt,f,2,1,173.8,post
134,ctrl,wt,f,2,2,188.5,post
134,ctrl,wt,f,2,3,227.2,post
134,ctrl,wt,f,2,4,216.5,post
134,ctrl,wt,f,3,1,217.8,post
134,ctrl,wt,f,3,2,222.9,post
134,ctrl,wt,f,3,3,234.7,post
134,ctrl,wt,f,3,4,245.4,post
137,ctrl,sca,m,1,1,85.3,post
137,ctrl,sca,m,1,2,62,post
137,ctrl,sca,m,1,3,95.8,post
137,ctrl,sca,m,1,4,136,post
137,ctrl,sca,m,2,1,102.3,post
137,ctrl,sca,m,2,2,110.6,post
137,ctrl,sca,m,2,3,147.4,post
137,ctrl,sca,m,2,4,111.6,post
137,ctrl,sca,m,3,1,86.2,post
137,ctrl,sca,m,3,2,99.9,post
137,ctrl,sca,m,3,3,72.4,post
137,ctrl,sca,m,3,4,83.2,post
138,eda,sca,m,1,1,132.7,post
138,eda,sca,m,1,2,121.6,post
138,eda,sca,m,1,3,133.2,post
138,eda,sca,m,1,4,134.2,post
138,eda,sca,m,2,1,147.4,post
138,eda,sca,m,2,2,159.3,post
138,eda,sca,m,2,3,163.7,post
138,eda,sca,m,2,4,156.1,post
138,eda,sca,m,3,1,156.4,post
138,eda,sca,m,3,2,139.2,post
138,eda,sca,m,3,3,151.1,post
138,eda,sca,m,3,4,128.4,post
139,ctrl,sca,m,1,1,110.3,post
139,ctrl,sca,m,1,2,123.3,post
139,ctrl,sca,m,1,3,155.3,post
139,ctrl,sca,m,1,4,187.8,post
139,ctrl,sca,m,2,1,97.1,post
139,ctrl,sca,m,2,2,158,post
139,ctrl,sca,m,2,3,137.7,post
139,ctrl,sca,m,2,4,196.5,post
139,ctrl,sca,m,3,1,173,post
139,ctrl,sca,m,3,2,115.8,post
139,ctrl,sca,m,3,3,119.2,post
139,ctrl,sca,m,3,4,207.2,post
141,ctrl,wt,f,1,1,63.4,post
141,ctrl,wt,f,1,2,113.9,post
141,ctrl,wt,f,1,3,138.9,post
141,ctrl,wt,f,1,4,111.9,post
141,ctrl,wt,f,2,1,55.3,post
141,ctrl,wt,f,2,2,111.1,post
141,ctrl,wt,f,2,3,173.5,post
141,ctrl,wt,f,2,4,132.8,post
141,ctrl,wt,f,3,1,129,post
141,ctrl,wt,f,3,2,142,post
141,ctrl,wt,f,3,3,157.6,post
141,ctrl,wt,f,3,4,123.6,post
144,eda,wt,f,1,1,107.7,post
144,eda,wt,f,1,2,87.2,post
144,eda,wt,f,1,3,101.4,post
144,eda,wt,f,1,4,114.9,post
144,eda,wt,f,2,1,65.6,post
144,eda,wt,f,2,2,157.9,post
144,eda,wt,f,2,3,193.1,post
144,eda,wt,f,2,4,153.3,post
144,eda,wt,f,3,1,138.2,post
144,eda,wt,f,3,2,125.7,post
144,eda,wt,f,3,3,130.9,post
144,eda,wt,f,3,4,111.7,post
145,eda,sca,m,1,1,113.5,post
145,eda,sca,m,1,2,141.8,post
145,eda,sca,m,1,3,114.1,post
145,eda,sca,m,1,4,142.1,post
145,eda,sca,m,2,1,141.2,post
145,eda,sca,m,2,2,178.3,post
145,eda,sca,m,2,3,154.1,post
145,eda,sca,m,2,4,191.5,post
145,eda,sca,m,3,1,125.5,post
145,eda,sca,m,3,2,191.4,post
145,eda,sca,m,3,3,185.7,post
145,eda,sca,m,3,4,184.8,post
146,ctrl,sca,m,1,1,87.3,post
146,ctrl,sca,m,1,2,101.6,post
146,ctrl,sca,m,1,3,81,post
146,ctrl,sca,m,1,4,78.9,post
146,ctrl,sca,m,2,1,55.4,post
146,ctrl,sca,m,2,2,70.1,post
146,ctrl,sca,m,2,3,92.4,post
146,ctrl,sca,m,2,4,104.7,post
146,ctrl,sca,m,3,1,75.7,post
146,ctrl,sca,m,3,2,66.4,post
146,ctrl,sca,m,3,3,62.6,post
146,ctrl,sca,m,3,4,88.1,post
148,eda,wt,f,1,1,151.7,post
148,eda,wt,f,1,2,69.1,post
148,eda,wt,f,1,3,54.3,post
148,eda,wt,f,1,4,59.5,post
148,eda,wt,f,2,1,135,post
148,eda,wt,f,2,2,52.8,post
148,eda,wt,f,2,3,162,post
148,eda,wt,f,2,4,119.6,post
148,eda,wt,f,3,1,138.1,post
148,eda,wt,f,3,2,163.1,post
148,eda,wt,f,3,3,176,post
148,eda,wt,f,3,4,93.6,post
149,ctrl,wt,f,1,1,112.1,post
149,ctrl,wt,f,1,2,218,post
149,ctrl,wt,f,1,3,40.3,post
149,ctrl,wt,f,1,4,186.2,post
149,ctrl,wt,f,2,1,181.2,post
149,ctrl,wt,f,2,2,208.9,post
149,ctrl,wt,f,2,3,147.3,post
149,ctrl,wt,f,2,4,249.2,post
149,ctrl,wt,f,3,1,186.8,post
149,ctrl,wt,f,3,2,252.8,post
149,ctrl,wt,f,3,3,219.5,post
149,ctrl,wt,f,3,4,291.2,post
